--- Starting ULTRA 3D Segmentation Training on cuda ---
✅ VRAM Optimization: TF32 Enabled
✅ Batch Size: 4
✅ Filters: [32, 64, 128, 256, 512]
--- Full Volume Augmentation Loader (Train) ---
Target Size: (256, 256, 256)
Epoch 1 | Segmentation Dice Loss: 0.8211
Epoch 85 | Segmentation Dice Loss: 0.6795
Epoch 86 | Segmentation Dice Loss: 0.6784
Epoch 87 | Segmentation Dice Loss: 0.6771
Epoch 88 | Segmentation Dice Loss: 0.6768
Epoch 89 | Segmentation Dice Loss: 0.6771
Epoch 90 | Segmentation Dice Loss: 0.6757
   -> Checkpoint Saved
Epoch 91 | Segmentation Dice Loss: 0.6758
Epoch 92 | Segmentation Dice Loss: 0.6740
Epoch 93 | Segmentation Dice Loss: 0.6753
Epoch 94 | Segmentation Dice Loss: 0.6739
Epoch 95 | Segmentation Dice Loss: 0.6726
Epoch 96 | Segmentation Dice Loss: 0.6709
Epoch 97 | Segmentation Dice Loss: 0.6720
Epoch 98 | Segmentation Dice Loss: 0.6724
Epoch 99 | Segmentation Dice Loss: 0.6695
Epoch 100 | Segmentation Dice Loss: 0.6703
   -> Checkpoint Saved
Epoch 101 | Segmentation Dice Loss: 0.6708
Epoch 102 | Segmentation Dice Loss: 0.6695
Epoch 103 | Segmentation Dice Loss: 0.6701
Epoch 104 | Segmentation Dice Loss: 0.6676
Epoch 105 | Segmentation Dice Loss: 0.6690
Epoch 106 | Segmentation Dice Loss: 0.6716
Epoch 107 | Segmentation Dice Loss: 0.6701
Epoch 108 | Segmentation Dice Loss: 0.6692
Epoch 109 | Segmentation Dice Loss: 0.6694
Epoch 110 | Segmentation Dice Loss: 0.6671
   -> Checkpoint Saved
Epoch 111 | Segmentation Dice Loss: 0.6647
Epoch 112 | Segmentation Dice Loss: 0.6685
Epoch 113 | Segmentation Dice Loss: 0.6638
Epoch 114 | Segmentation Dice Loss: 0.6661
Epoch 115 | Segmentation Dice Loss: 0.6646
Epoch 116 | Segmentation Dice Loss: 0.6639
Epoch 117 | Segmentation Dice Loss: 0.6637
Epoch 118 | Segmentation Dice Loss: 0.6632
Epoch 119 | Segmentation Dice Loss: 0.6624
Epoch 120 | Segmentation Dice Loss: 0.6627
   -> Checkpoint Saved
Epoch 121 | Segmentation Dice Loss: 0.6617
Epoch 122 | Segmentation Dice Loss: 0.6608
Epoch 123 | Segmentation Dice Loss: 0.6611
Epoch 124 | Segmentation Dice Loss: 0.6604
Epoch 125 | Segmentation Dice Loss: 0.6615
Epoch 126 | Segmentation Dice Loss: 0.6590
Epoch 127 | Segmentation Dice Loss: 0.6589
Epoch 128 | Segmentation Dice Loss: 0.6585
Epoch 129 | Segmentation Dice Loss: 0.6581
Epoch 130 | Segmentation Dice Loss: 0.6577
   -> Checkpoint Saved
Epoch 131 | Segmentation Dice Loss: 0.6585
Epoch 132 | Segmentation Dice Loss: 0.6570
Epoch 133 | Segmentation Dice Loss: 0.6580
Epoch 134 | Segmentation Dice Loss: 0.6573
Epoch 135 | Segmentation Dice Loss: 0.6569
Epoch 136 | Segmentation Dice Loss: 0.6566
Epoch 137 | Segmentation Dice Loss: 0.6565
Epoch 138 | Segmentation Dice Loss: 0.6546
Epoch 139 | Segmentation Dice Loss: 0.6550
Epoch 140 | Segmentation Dice Loss: 0.6554
   -> Checkpoint Saved
Epoch 141 | Segmentation Dice Loss: 0.6532
Epoch 142 | Segmentation Dice Loss: 0.6545
Epoch 143 | Segmentation Dice Loss: 0.6532
Epoch 144 | Segmentation Dice Loss: 0.6515
Epoch 145 | Segmentation Dice Loss: 0.6529
Epoch 146 | Segmentation Dice Loss: 0.6511
Epoch 147 | Segmentation Dice Loss: 0.6501
Epoch 148 | Segmentation Dice Loss: 0.6504
Epoch 149 | Segmentation Dice Loss: 0.6502
Epoch 150 | Segmentation Dice Loss: 0.6491
   -> Checkpoint Saved
Epoch 151 | Segmentation Dice Loss: 0.6494
Epoch 152 | Segmentation Dice Loss: 0.6505
Epoch 153 | Segmentation Dice Loss: 0.6486
Epoch 154 | Segmentation Dice Loss: 0.6493
Epoch 155 | Segmentation Dice Loss: 0.6482
Epoch 156 | Segmentation Dice Loss: 0.6487
Epoch 157 | Segmentation Dice Loss: 0.6468
Epoch 158 | Segmentation Dice Loss: 0.6470
Epoch 159 | Segmentation Dice Loss: 0.6480
Epoch 160 | Segmentation Dice Loss: 0.6459
   -> Checkpoint Saved
Epoch 161 | Segmentation Dice Loss: 0.6463
Epoch 162 | Segmentation Dice Loss: 0.6465
Epoch 163 | Segmentation Dice Loss: 0.6458
Epoch 164 | Segmentation Dice Loss: 0.6445
Epoch 165 | Segmentation Dice Loss: 0.6442
Epoch 166 | Segmentation Dice Loss: 0.6439
Epoch 167 | Segmentation Dice Loss: 0.6447
Epoch 168 | Segmentation Dice Loss: 0.6454
Epoch 169 | Segmentation Dice Loss: 0.6447
Epoch 170 | Segmentation Dice Loss: 0.6438
   -> Checkpoint Saved
Epoch 171 | Segmentation Dice Loss: 0.6421
Epoch 172 | Segmentation Dice Loss: 0.6443
Epoch 173 | Segmentation Dice Loss: 0.6413
Epoch 174 | Segmentation Dice Loss: 0.6427
Epoch 175 | Segmentation Dice Loss: 0.6421
Epoch 176 | Segmentation Dice Loss: 0.6412
Epoch 177 | Segmentation Dice Loss: 0.6402
Epoch 178 | Segmentation Dice Loss: 0.6450
Epoch 179 | Segmentation Dice Loss: 0.6404
Epoch 180 | Segmentation Dice Loss: 0.6410
   -> Checkpoint Saved
Epoch 181 | Segmentation Dice Loss: 0.6403
Epoch 182 | Segmentation Dice Loss: 0.6410
Epoch 183 | Segmentation Dice Loss: 0.6416
Epoch 184 | Segmentation Dice Loss: 0.6383
Epoch 185 | Segmentation Dice Loss: 0.6394
Epoch 186 | Segmentation Dice Loss: 0.6369
Epoch 187 | Segmentation Dice Loss: 0.6382
Epoch 188 | Segmentation Dice Loss: 0.6376
Epoch 189 | Segmentation Dice Loss: 0.6358
Epoch 190 | Segmentation Dice Loss: 0.6381
   -> Checkpoint Saved
Epoch 191 | Segmentation Dice Loss: 0.6370
Epoch 192 | Segmentation Dice Loss: 0.6355
Epoch 193 | Segmentation Dice Loss: 0.6346
Epoch 194 | Segmentation Dice Loss: 0.6367
Epoch 195 | Segmentation Dice Loss: 0.6355
Epoch 196 | Segmentation Dice Loss: 0.6332
Epoch 197 | Segmentation Dice Loss: 0.6334
Epoch 198 | Segmentation Dice Loss: 0.6330
Epoch 199 | Segmentation Dice Loss: 0.6312
Epoch 200 | Segmentation Dice Loss: 0.6345
   -> Checkpoint Saved
Epoch 201 | Segmentation Dice Loss: 0.6318
Epoch 202 | Segmentation Dice Loss: 0.6322
Epoch 203 | Segmentation Dice Loss: 0.6316
Epoch 204 | Segmentation Dice Loss: 0.6307
Epoch 205 | Segmentation Dice Loss: 0.6310
Epoch 206 | Segmentation Dice Loss: 0.6307
Epoch 207 | Segmentation Dice Loss: 0.6306
Epoch 208 | Segmentation Dice Loss: 0.6301
Epoch 209 | Segmentation Dice Loss: 0.6299
Epoch 210 | Segmentation Dice Loss: 0.6294
   -> Checkpoint Saved
Epoch 211 | Segmentation Dice Loss: 0.6276
Epoch 212 | Segmentation Dice Loss: 0.6293
Epoch 213 | Segmentation Dice Loss: 0.6259
Epoch 214 | Segmentation Dice Loss: 0.6264
Epoch 215 | Segmentation Dice Loss: 0.6258
Epoch 216 | Segmentation Dice Loss: 0.6256
Epoch 217 | Segmentation Dice Loss: 0.6251
Epoch 218 | Segmentation Dice Loss: 0.6243
Epoch 219 | Segmentation Dice Loss: 0.6237
Epoch 220 | Segmentation Dice Loss: 0.6240
   -> Checkpoint Saved
Epoch 221 | Segmentation Dice Loss: 0.6231
Epoch 222 | Segmentation Dice Loss: 0.6234
Epoch 223 | Segmentation Dice Loss: 0.6233
Epoch 224 | Segmentation Dice Loss: 0.6239
Epoch 225 | Segmentation Dice Loss: 0.6226
Epoch 226 | Segmentation Dice Loss: 0.6238
Epoch 227 | Segmentation Dice Loss: 0.6228
Epoch 228 | Segmentation Dice Loss: 0.6213
Epoch 229 | Segmentation Dice Loss: 0.6249
Epoch 230 | Segmentation Dice Loss: 0.6221
   -> Checkpoint Saved
Epoch 231 | Segmentation Dice Loss: 0.6212
Epoch 232 | Segmentation Dice Loss: 0.6206
Epoch 233 | Segmentation Dice Loss: 0.6191
Epoch 234 | Segmentation Dice Loss: 0.6199
Epoch 235 | Segmentation Dice Loss: 0.6198
Epoch 236 | Segmentation Dice Loss: 0.6199
Epoch 237 | Segmentation Dice Loss: 0.6188
Epoch 238 | Segmentation Dice Loss: 0.6179
Epoch 239 | Segmentation Dice Loss: 0.6176
Epoch 240 | Segmentation Dice Loss: 0.6177
   -> Checkpoint Saved
Epoch 241 | Segmentation Dice Loss: 0.6178
Epoch 242 | Segmentation Dice Loss: 0.6155
Epoch 243 | Segmentation Dice Loss: 0.6164
Epoch 244 | Segmentation Dice Loss: 0.6155
Epoch 245 | Segmentation Dice Loss: 0.6144
Epoch 246 | Segmentation Dice Loss: 0.6132
Epoch 247 | Segmentation Dice Loss: 0.6130
Epoch 248 | Segmentation Dice Loss: 0.6119
Epoch 249 | Segmentation Dice Loss: 0.6160
Epoch 250 | Segmentation Dice Loss: 0.6140
   -> Checkpoint Saved
Epoch 251 | Segmentation Dice Loss: 0.6144
Epoch 252 | Segmentation Dice Loss: 0.6116
Epoch 253 | Segmentation Dice Loss: 0.6111
Epoch 254 | Segmentation Dice Loss: 0.6146
Epoch 255 | Segmentation Dice Loss: 0.6101
Epoch 256 | Segmentation Dice Loss: 0.6123
Epoch 257 | Segmentation Dice Loss: 0.6138
Epoch 258 | Segmentation Dice Loss: 0.6117
Epoch 259 | Segmentation Dice Loss: 0.6110
Epoch 260 | Segmentation Dice Loss: 0.6083
   -> Checkpoint Saved
Epoch 261 | Segmentation Dice Loss: 0.6073
Epoch 262 | Segmentation Dice Loss: 0.6083
Epoch 263 | Segmentation Dice Loss: 0.6084
Epoch 264 | Segmentation Dice Loss: 0.6066
Epoch 265 | Segmentation Dice Loss: 0.6082
Epoch 266 | Segmentation Dice Loss: 0.6070
Epoch 267 | Segmentation Dice Loss: 0.6062
Epoch 268 | Segmentation Dice Loss: 0.6049
Epoch 269 | Segmentation Dice Loss: 0.6047
Epoch 270 | Segmentation Dice Loss: 0.6031
   -> Checkpoint Saved
Epoch 271 | Segmentation Dice Loss: 0.6064
Epoch 272 | Segmentation Dice Loss: 0.6037
Epoch 273 | Segmentation Dice Loss: 0.6037
Epoch 274 | Segmentation Dice Loss: 0.6026
Epoch 275 | Segmentation Dice Loss: 0.6034
Epoch 276 | Segmentation Dice Loss: 0.6010
Epoch 277 | Segmentation Dice Loss: 0.6023
Epoch 278 | Segmentation Dice Loss: 0.6014
Epoch 279 | Segmentation Dice Loss: 0.6010
Epoch 280 | Segmentation Dice Loss: 0.5986
   -> Checkpoint Saved
Epoch 281 | Segmentation Dice Loss: 0.5984
Epoch 282 | Segmentation Dice Loss: 0.5989
Epoch 283 | Segmentation Dice Loss: 0.5972
Epoch 284 | Segmentation Dice Loss: 0.5984
Epoch 285 | Segmentation Dice Loss: 0.5988
Epoch 286 | Segmentation Dice Loss: 0.5973
Epoch 287 | Segmentation Dice Loss: 0.5956
Epoch 288 | Segmentation Dice Loss: 0.5966
Epoch 289 | Segmentation Dice Loss: 0.5943
Epoch 290 | Segmentation Dice Loss: 0.5952
   -> Checkpoint Saved
Epoch 291 | Segmentation Dice Loss: 0.5939
Epoch 292 | Segmentation Dice Loss: 0.5938
Epoch 293 | Segmentation Dice Loss: 0.5927
Epoch 294 | Segmentation Dice Loss: 0.5926
Epoch 295 | Segmentation Dice Loss: 0.5917
Epoch 296 | Segmentation Dice Loss: 0.5908
Epoch 297 | Segmentation Dice Loss: 0.5916
Epoch 298 | Segmentation Dice Loss: 0.5909
Epoch 299 | Segmentation Dice Loss: 0.5893
Epoch 300 | Segmentation Dice Loss: 0.5882
   -> Checkpoint Saved
Epoch 301 | Segmentation Dice Loss: 0.5885
Epoch 302 | Segmentation Dice Loss: 0.5874
Epoch 303 | Segmentation Dice Loss: 0.5863
Epoch 304 | Segmentation Dice Loss: 0.5865
Epoch 305 | Segmentation Dice Loss: 0.5860
Epoch 306 | Segmentation Dice Loss: 0.5865
Epoch 307 | Segmentation Dice Loss: 0.5855
Epoch 308 | Segmentation Dice Loss: 0.5856
Epoch 309 | Segmentation Dice Loss: 0.5845
Epoch 310 | Segmentation Dice Loss: 0.5828
   -> Checkpoint Saved
Epoch 311 | Segmentation Dice Loss: 0.5825
Epoch 312 | Segmentation Dice Loss: 0.5846
Epoch 313 | Segmentation Dice Loss: 0.5818
Epoch 314 | Segmentation Dice Loss: 0.5814
Epoch 315 | Segmentation Dice Loss: 0.5803
Epoch 316 | Segmentation Dice Loss: 0.5805
Epoch 317 | Segmentation Dice Loss: 0.5792
Epoch 318 | Segmentation Dice Loss: 0.5807
Epoch 319 | Segmentation Dice Loss: 0.5788
Epoch 320 | Segmentation Dice Loss: 0.5803
   -> Checkpoint Saved
Epoch 321 | Segmentation Dice Loss: 0.5786
Epoch 322 | Segmentation Dice Loss: 0.5799
Epoch 323 | Segmentation Dice Loss: 0.5773
Epoch 324 | Segmentation Dice Loss: 0.5758
Epoch 325 | Segmentation Dice Loss: 0.5755
Epoch 326 | Segmentation Dice Loss: 0.5744
Epoch 327 | Segmentation Dice Loss: 0.5746
Epoch 328 | Segmentation Dice Loss: 0.5730
Epoch 329 | Segmentation Dice Loss: 0.5750
Epoch 330 | Segmentation Dice Loss: 0.5722
   -> Checkpoint Saved
Epoch 331 | Segmentation Dice Loss: 0.5721
Epoch 332 | Segmentation Dice Loss: 0.5713
Epoch 333 | Segmentation Dice Loss: 0.5700
Epoch 334 | Segmentation Dice Loss: 0.5699
Epoch 335 | Segmentation Dice Loss: 0.5692
Epoch 336 | Segmentation Dice Loss: 0.5686
Epoch 337 | Segmentation Dice Loss: 0.5692
Epoch 338 | Segmentation Dice Loss: 0.5676
Epoch 339 | Segmentation Dice Loss: 0.5677
Epoch 340 | Segmentation Dice Loss: 0.5668
   -> Checkpoint Saved
Epoch 341 | Segmentation Dice Loss: 0.5661
Epoch 342 | Segmentation Dice Loss: 0.5656
Epoch 343 | Segmentation Dice Loss: 0.5640
Epoch 344 | Segmentation Dice Loss: 0.5637
Epoch 345 | Segmentation Dice Loss: 0.5644
Epoch 346 | Segmentation Dice Loss: 0.5635
Epoch 347 | Segmentation Dice Loss: 0.5623
Epoch 348 | Segmentation Dice Loss: 0.5613
Epoch 349 | Segmentation Dice Loss: 0.5615
Epoch 350 | Segmentation Dice Loss: 0.5610
   -> Checkpoint Saved
Epoch 351 | Segmentation Dice Loss: 0.5607
Epoch 352 | Segmentation Dice Loss: 0.5593
Epoch 353 | Segmentation Dice Loss: 0.5585
Epoch 354 | Segmentation Dice Loss: 0.5577
Epoch 355 | Segmentation Dice Loss: 0.5570
Epoch 356 | Segmentation Dice Loss: 0.5567
Epoch 357 | Segmentation Dice Loss: 0.5558
Epoch 358 | Segmentation Dice Loss: 0.5549
Epoch 359 | Segmentation Dice Loss: 0.5543
Epoch 360 | Segmentation Dice Loss: 0.5544
   -> Checkpoint Saved
Epoch 361 | Segmentation Dice Loss: 0.5546
Epoch 362 | Segmentation Dice Loss: 0.5523
Epoch 363 | Segmentation Dice Loss: 0.5520
Epoch 364 | Segmentation Dice Loss: 0.5512
Epoch 365 | Segmentation Dice Loss: 0.5504
Epoch 366 | Segmentation Dice Loss: 0.5497
Epoch 367 | Segmentation Dice Loss: 0.5492
Epoch 368 | Segmentation Dice Loss: 0.5480
Epoch 369 | Segmentation Dice Loss: 0.5478
Epoch 370 | Segmentation Dice Loss: 0.5468
   -> Checkpoint Saved
Epoch 371 | Segmentation Dice Loss: 0.5467
Epoch 372 | Segmentation Dice Loss: 0.5455
Epoch 373 | Segmentation Dice Loss: 0.5444
Epoch 374 | Segmentation Dice Loss: 0.5439
Epoch 375 | Segmentation Dice Loss: 0.5433
Epoch 376 | Segmentation Dice Loss: 0.5429
Epoch 377 | Segmentation Dice Loss: 0.5422
Epoch 378 | Segmentation Dice Loss: 0.5416
Epoch 379 | Segmentation Dice Loss: 0.5407
Epoch 380 | Segmentation Dice Loss: 0.5396
   -> Checkpoint Saved
Epoch 381 | Segmentation Dice Loss: 0.5395
Epoch 382 | Segmentation Dice Loss: 0.5377
Epoch 383 | Segmentation Dice Loss: 0.5372
Epoch 384 | Segmentation Dice Loss: 0.5365
Epoch 385 | Segmentation Dice Loss: 0.5356
Epoch 386 | Segmentation Dice Loss: 0.5350
Epoch 387 | Segmentation Dice Loss: 0.5344
Epoch 388 | Segmentation Dice Loss: 0.5334
Epoch 389 | Segmentation Dice Loss: 0.5327
Epoch 390 | Segmentation Dice Loss: 0.5318
   -> Checkpoint Saved
Epoch 391 | Segmentation Dice Loss: 0.5312
Epoch 392 | Segmentation Dice Loss: 0.5306
Epoch 393 | Segmentation Dice Loss: 0.5297
Epoch 394 | Segmentation Dice Loss: 0.5292
Epoch 395 | Segmentation Dice Loss: 0.5284
Epoch 396 | Segmentation Dice Loss: 0.5280
Epoch 397 | Segmentation Dice Loss: 0.5272
Epoch 398 | Segmentation Dice Loss: 0.5271
Epoch 399 | Segmentation Dice Loss: 0.5257
Epoch 400 | Segmentation Dice Loss: 0.5252
   -> Checkpoint Saved
Epoch 401 | Segmentation Dice Loss: 0.5240
Epoch 402 | Segmentation Dice Loss: 0.5229
Epoch 403 | Segmentation Dice Loss: 0.5223
Epoch 404 | Segmentation Dice Loss: 0.5222
Epoch 405 | Segmentation Dice Loss: 0.5207
Epoch 406 | Segmentation Dice Loss: 0.5206
Epoch 407 | Segmentation Dice Loss: 0.5195
Epoch 408 | Segmentation Dice Loss: 0.5184
Epoch 409 | Segmentation Dice Loss: 0.5174
Epoch 410 | Segmentation Dice Loss: 0.5165
   -> Checkpoint Saved
Epoch 411 | Segmentation Dice Loss: 0.5157
Epoch 412 | Segmentation Dice Loss: 0.5145
Epoch 413 | Segmentation Dice Loss: 0.5136
Epoch 414 | Segmentation Dice Loss: 0.5134
Epoch 415 | Segmentation Dice Loss: 0.5126
Epoch 416 | Segmentation Dice Loss: 0.5116
Epoch 417 | Segmentation Dice Loss: 0.5105
Epoch 418 | Segmentation Dice Loss: 0.5095
Epoch 419 | Segmentation Dice Loss: 0.5089
Epoch 420 | Segmentation Dice Loss: 0.5097
   -> Checkpoint Saved
Epoch 421 | Segmentation Dice Loss: 0.5075
Epoch 422 | Segmentation Dice Loss: 0.5075
Epoch 423 | Segmentation Dice Loss: 0.5079
Epoch 424 | Segmentation Dice Loss: 0.5061
Epoch 425 | Segmentation Dice Loss: 0.5046
Epoch 426 | Segmentation Dice Loss: 0.5037
Epoch 427 | Segmentation Dice Loss: 0.5037
Epoch 428 | Segmentation Dice Loss: 0.5038
Epoch 429 | Segmentation Dice Loss: 0.5041
Epoch 430 | Segmentation Dice Loss: 0.5017
   -> Checkpoint Saved
Epoch 431 | Segmentation Dice Loss: 0.5014
Epoch 432 | Segmentation Dice Loss: 0.4989
Epoch 433 | Segmentation Dice Loss: 0.4982
Epoch 434 | Segmentation Dice Loss: 0.4976
Epoch 435 | Segmentation Dice Loss: 0.4960
Epoch 436 | Segmentation Dice Loss: 0.4953
Epoch 437 | Segmentation Dice Loss: 0.4940
Epoch 438 | Segmentation Dice Loss: 0.4928
Epoch 439 | Segmentation Dice Loss: 0.4925
Epoch 440 | Segmentation Dice Loss: 0.4909
   -> Checkpoint Saved
Epoch 441 | Segmentation Dice Loss: 0.4919
Epoch 442 | Segmentation Dice Loss: 0.4901
Epoch 443 | Segmentation Dice Loss: 0.4894
Epoch 444 | Segmentation Dice Loss: 0.4881
Epoch 445 | Segmentation Dice Loss: 0.4882
Epoch 446 | Segmentation Dice Loss: 0.4863
Epoch 447 | Segmentation Dice Loss: 0.4844
Epoch 448 | Segmentation Dice Loss: 0.4842
Epoch 449 | Segmentation Dice Loss: 0.4824
Epoch 450 | Segmentation Dice Loss: 0.4816
   -> Checkpoint Saved
Epoch 451 | Segmentation Dice Loss: 0.4822
Epoch 452 | Segmentation Dice Loss: 0.4798
Epoch 453 | Segmentation Dice Loss: 0.4792
Epoch 454 | Segmentation Dice Loss: 0.4775
Epoch 455 | Segmentation Dice Loss: 0.4783
Epoch 456 | Segmentation Dice Loss: 0.4762
Epoch 457 | Segmentation Dice Loss: 0.4755
Epoch 458 | Segmentation Dice Loss: 0.4786
Epoch 459 | Segmentation Dice Loss: 0.4742
Epoch 460 | Segmentation Dice Loss: 0.4735
   -> Checkpoint Saved
Epoch 461 | Segmentation Dice Loss: 0.4721
Epoch 462 | Segmentation Dice Loss: 0.4704
Epoch 463 | Segmentation Dice Loss: 0.4694
Epoch 464 | Segmentation Dice Loss: 0.4695
Epoch 465 | Segmentation Dice Loss: 0.4687
Epoch 466 | Segmentation Dice Loss: 0.4676
Epoch 467 | Segmentation Dice Loss: 0.4660
Epoch 468 | Segmentation Dice Loss: 0.4648
Epoch 469 | Segmentation Dice Loss: 0.4640
Epoch 470 | Segmentation Dice Loss: 0.4635
   -> Checkpoint Saved
Epoch 471 | Segmentation Dice Loss: 0.4626
Epoch 472 | Segmentation Dice Loss: 0.4614
Epoch 473 | Segmentation Dice Loss: 0.4599
Epoch 474 | Segmentation Dice Loss: 0.4588
Epoch 475 | Segmentation Dice Loss: 0.4580
Epoch 476 | Segmentation Dice Loss: 0.4563
Epoch 477 | Segmentation Dice Loss: 0.4550
Epoch 478 | Segmentation Dice Loss: 0.4544
Epoch 479 | Segmentation Dice Loss: 0.4531
Epoch 480 | Segmentation Dice Loss: 0.4526
   -> Checkpoint Saved
Epoch 481 | Segmentation Dice Loss: 0.4509
Epoch 482 | Segmentation Dice Loss: 0.4500
Epoch 483 | Segmentation Dice Loss: 0.4493
Epoch 484 | Segmentation Dice Loss: 0.4483
Epoch 485 | Segmentation Dice Loss: 0.4468
Epoch 486 | Segmentation Dice Loss: 0.4460
Epoch 487 | Segmentation Dice Loss: 0.4457
Epoch 488 | Segmentation Dice Loss: 0.4440
Epoch 489 | Segmentation Dice Loss: 0.4427
Epoch 490 | Segmentation Dice Loss: 0.4420
   -> Checkpoint Saved
Epoch 491 | Segmentation Dice Loss: 0.4424
Epoch 492 | Segmentation Dice Loss: 0.4399
Epoch 493 | Segmentation Dice Loss: 0.4389
Epoch 494 | Segmentation Dice Loss: 0.4379
Epoch 495 | Segmentation Dice Loss: 0.4369
Epoch 496 | Segmentation Dice Loss: 0.4352
Epoch 497 | Segmentation Dice Loss: 0.4346
Epoch 498 | Segmentation Dice Loss: 0.4340
Epoch 499 | Segmentation Dice Loss: 0.4317
Epoch 500 | Segmentation Dice Loss: 0.4311
   -> Checkpoint Saved
Epoch 501 | Segmentation Dice Loss: 0.4307
Epoch 502 | Segmentation Dice Loss: 0.4302
Epoch 503 | Segmentation Dice Loss: 0.4289
